EODDATAID,ADATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES
432011592,11-Apr-18,NIFTY,10428.15,10428.15,10355.6,10417.15,,,258077363,11790.58,11-Apr-2018,
432011593,11-Apr-18,BANKNIFTY,25198.35,25207.05,24950.3,25098.25,,,107073367,2600.16,11-Apr-2018,
432021592,12-Apr-18,NIFTY,10428.15,10428.15,10355.6,10417.15,,,258077363,11790.58,12-Apr-2018,
432021593,12-Apr-18,BANKNIFTY,25198.35,25207.05,24950.3,25098.25,,,107073367,2600.16,12-Apr-2018,
432031592,13-Apr-18,NIFTY,10495.3,10519.9,10451.45,10480.6,,,219724716,12354.55,13-Apr-2018,
432031593,13-Apr-18,BANKNIFTY,25239.65,25411.3,25076.85,25200.6,,,110293693,3092.82,13-Apr-2018,
432061592,16-Apr-18,NIFTY,10398.3,10540.15,10396.35,10528.35,,,200950876,11242.05,16-Apr-2018,
432061593,16-Apr-18,BANKNIFTY,25082.1,25348.55,25067.35,25320.85,,,89034228,2419.76,16-Apr-2018,
432071592,17-Apr-18,NIFTY,10557.3,10560.45,10495.65,10548.7,,,212449535,10501.71,17-Apr-2018,
432071593,17-Apr-18,BANKNIFTY,25383.75,25402.55,25224,25334.45,,,89721865,2271.22,17-Apr-2018,
432081592,18-Apr-18,NIFTY,10557.3,10560.45,10495.65,10548.7,,,212449535,10501.71,18-Apr-2018,
432081593,18-Apr-18,BANKNIFTY,25383.75,25402.55,25224,25334.45,,,89721865,2271.22,18-Apr-2018,
432091592,19-Apr-18,NIFTY,10563.65,10572.2,10546.2,10565.3,,,270740891,12559.11,19-Apr-2018,
432091593,19-Apr-18,BANKNIFTY,25206.45,25207.3,25049.7,25126.15,,,95466036,2862.17,19-Apr-2018,
432101592,20-Apr-18,NIFTY,10560.35,10582.35,10527.45,10564.05,,,252227268,15372.66,20-Apr-2018,
432101593,20-Apr-18,BANKNIFTY,25126.8,25126.8,24839.3,24943.85,,,109581669,3213.87,20-Apr-2018,
432131592,23-Apr-18,NIFTY,10592.8,10638.35,10514.95,10584.7,,,200203196,13642.67,23-Apr-2018,
432131593,23-Apr-18,BANKNIFTY,25065.5,25084.15,24466.1,24960.65,,,82787891,2792.74,23-Apr-2018,
432141592,24-Apr-18,NIFTY,10592.8,10638.35,10514.95,10584.7,,,200203196,13642.67,24-Apr-2018,
432141593,24-Apr-18,BANKNIFTY,24972.2,25123.45,24955,25042.1,,,87396011,2569.82,24-Apr-2018,
432151592,25-Apr-18,NIFTY,10612.4,10612.6,10536.45,10570.55,,,195129613,11125.11,25-Apr-2018,
432151593,25-Apr-18,BANKNIFTY,24972.2,25123.45,24955,25042.1,,,87396011,2569.82,25-Apr-2018,
432161592,26-Apr-18,NIFTY,10586.5,10628.4,10559.65,10617.8,,,345536167,19200.41,26-Apr-2018,
432161593,26-Apr-18,BANKNIFTY,24833.2,25064,24753.4,25010.9,,,173426201,5472.93,26-Apr-2018,
432171592,27-Apr-18,NIFTY,10651.65,10719.8,10647.55,10692.3,,,306671172,16886.89,27-Apr-2018,
432171593,27-Apr-18,BANKNIFTY,25030.15,25441.5,25029.65,25394.6,,,232368278,7611.56,27-Apr-2018,
432201592,30-Apr-18,NIFTY,10705.75,10759,10704.6,10739.35,,,179163468,10412.57,30-Apr-2018,
432201593,30-Apr-18,BANKNIFTY,25490.15,25617.5,25464.8,25531.6,,,124580678,4038.16,30-Apr-2018,
432221592,02-May-18,NIFTY,10705.75,10759,10704.6,10739.35,,,179163468,10412.57,02-May-2018,
432221593,02-May-18,BANKNIFTY,25490.15,25617.5,25464.8,25531.6,,,124580678,4038.16,02-May-2018,
432231592,03-May-18,NIFTY,10720.15,10720.6,10647.45,10679.65,,,190869804,11018.21,03-May-2018,
432231593,03-May-18,BANKNIFTY,25547.9,25653.45,25469.05,25605.25,,,100388024,3153.73,03-May-2018,
432241592,04-May-18,NIFTY,10700.45,10700.45,10601.6,10618.25,,,192296041,9721.56,04-May-2018,
432241593,04-May-18,BANKNIFTY,25632.3,25680.4,25537.7,25645.4,,,97343104,2601.08,04-May-2018,
432271592,07-May-18,NIFTY,10653.15,10725.65,10635.65,10715.5,,,173620240,9239.44,07-May-2018,
432271593,07-May-18,BANKNIFTY,25676.25,25913.5,25675.15,25852.05,,,92743092,2919.95,07-May-2018,
432281592,08-May-18,NIFTY,10757.9,10758.55,10689.4,10717.8,,,278118616,12783.49,08-May-2018,
432281593,08-May-18,BANKNIFTY,26074.15,26116.25,25954.6,26090.5,,,198848914,5933.21,08-May-2018,
432291592,09-May-18,NIFTY,10757.9,10758.55,10689.4,10717.8,,,278118616,12783.49,09-May-2018,
432291593,09-May-18,BANKNIFTY,26074.15,26116.25,25954.6,26090.5,,,198848914,5933.21,09-May-2018,
432301592,10-May-18,NIFTY,10779.65,10785.55,10705,10716.55,,,197988475,10526.38,10-May-2018,
432301593,10-May-18,BANKNIFTY,26216.1,26266.4,26057.2,26131,,,214481883,4182.07,10-May-2018,
432311592,11-May-18,NIFTY,10741.95,10812.05,10724.45,10806.5,,,209392114,10432.43,11-May-2018,
432311593,11-May-18,BANKNIFTY,26173.7,26437.25,26099.85,26413.15,,,109005797,2559.59,11-May-2018,
432341592,14-May-18,NIFTY,10815.15,10834.85,10774.75,10806.6,,,176697512,9075.44,14-May-2018,
432341593,14-May-18,BANKNIFTY,26404.45,26565.4,26338.05,26475.15,,,97254252,2350.74,14-May-2018,
432351592,15-May-18,NIFTY,10812.6,10929.2,10781.4,10801.85,,,262202312,13582.7,15-May-2018,
432351593,15-May-18,BANKNIFTY,26404.45,26565.4,26338.05,26475.15,,,97254252,2350.74,15-May-2018,
432361592,16-May-18,NIFTY,10751.95,10790.45,10699.7,10741.1,,,238221884,11359.48,16-May-2018,
432361593,16-May-18,BANKNIFTY,26269.35,26428.35,26102.15,26182.15,,,232083519,4137.85,16-May-2018,
432371592,17-May-18,NIFTY,10775.6,10777.25,10664.5,10682.7,,,220738923,12506.3,17-May-2018,
432371593,17-May-18,BANKNIFTY,26233.2,26283.55,26012,26073.8,,,126926383,2743.08,17-May-2018,
432381592,18-May-18,NIFTY,10671.85,10674.95,10589.1,10596.4,,,229908939,13908.47,18-May-2018,
432381593,18-May-18,BANKNIFTY,26233.2,26283.55,26012,26073.8,,,126926383,2743.08,18-May-2018,
432411592,21-May-18,NIFTY,10671.85,10674.95,10589.1,10596.4,,,229908939,13908.47,21-May-2018,
432411593,21-May-18,BANKNIFTY,26233.2,26283.55,26012,26073.8,,,126926383,2743.08,21-May-2018,
432421592,22-May-18,NIFTY,10671.85,10674.95,10589.1,10596.4,,,229908939,13908.47,22-May-2018,
432421593,22-May-18,BANKNIFTY,26233.2,26283.55,26012,26073.8,,,126926383,2743.08,22-May-2018,
432431592,23-May-18,NIFTY,10521.1,10533.55,10417.8,10430.35,,,299919120,13456.6,23-May-2018,
432431593,23-May-18,BANKNIFTY,25726.95,25903.9,25622.15,25684.95,,,170573849,4225.48,23-May-2018,
432441592,24-May-18,NIFTY,10464.85,10535.15,10419.8,10513.85,,,306792497,12914.16,24-May-2018,
432441593,24-May-18,BANKNIFTY,25722.9,26073.1,25658.4,26016.8,,,110029603,2831.27,24-May-2018,
432451592,25-May-18,NIFTY,10464.85,10535.15,10419.8,10513.85,,,306792497,12914.16,25-May-2018,
432451593,25-May-18,BANKNIFTY,25722.9,26073.1,25658.4,26016.8,,,110029603,2831.27,25-May-2018,
432481592,28-May-18,NIFTY,10464.85,10535.15,10419.8,10513.85,,,306792497,12914.16,28-May-2018,
432481593,28-May-18,BANKNIFTY,25722.9,26073.1,25658.4,26016.8,,,110029603,2831.27,28-May-2018,
432491592,29-May-18,NIFTY,10689.4,10717.25,10616.1,10633.3,,,232761575,11817.39,29-May-2018,
432491593,29-May-18,BANKNIFTY,25722.9,26073.1,25658.4,26016.8,,,110029603,2831.27,29-May-2018,
432501592,30-May-18,NIFTY,10579,10648.7,10558.45,10614.35,,,246124259,12224.76,30-May-2018,
432501593,30-May-18,BANKNIFTY,25722.9,26073.1,25658.4,26016.8,,,110029603,2831.27,30-May-2018,
432511592,31-May-18,NIFTY,10670.1,10763.8,10620.4,10736.15,,,629198569,29479.77,31-May-2018,
432511593,31-May-18,BANKNIFTY,25722.9,26073.1,25658.4,26016.8,,,110029603,2831.27,31-May-2018,
432521592,01-Jun-18,NIFTY,10738.45,10764.75,10681.5,10696.2,,,227355567,12965.01,01-Jun-2018,
432521593,01-Jun-18,BANKNIFTY,26913.4,26996.8,26658.55,26692.8,,,132336254,4017.91,01-Jun-2018,
432551592,04-Jun-18,NIFTY,10765.95,10770.3,10618.35,10628.5,,,210148313,14120.49,04-Jun-2018,
432551593,04-Jun-18,BANKNIFTY,27023.7,27047.55,26205.9,26257.55,,,137561064,7188.74,04-Jun-2018,
432561592,05-Jun-18,NIFTY,10765.95,10770.3,10618.35,10628.5,,,210148313,14120.49,05-Jun-2018,
432561593,05-Jun-18,BANKNIFTY,27023.7,27047.55,26205.9,26257.55,,,137561064,7188.74,05-Jun-2018,
432571592,06-Jun-18,NIFTY,10603.45,10698.35,10587.5,10684.65,,,195761429,9920.75,06-Jun-2018,
432571593,06-Jun-18,BANKNIFTY,26266.9,26425.2,26147.8,26367.6,,,144159415,3007.56,06-Jun-2018,
432581592,07-Jun-18,NIFTY,10722.6,10818,10722.6,10768.35,,,227663151,11315.24,07-Jun-2018,
432581593,07-Jun-18,BANKNIFTY,26577.95,26766.95,26483.9,26517.8,,,131294980,3421.62,07-Jun-2018,
432591592,08-Jun-18,NIFTY,10736.4,10779.45,10709.05,10767.65,,,215942528,12360.88,08-Jun-2018,
432591593,08-Jun-18,BANKNIFTY,26457.25,26481,26284.2,26451.35,,,115660362,2840.81,08-Jun-2018,
432621592,11-Jun-18,NIFTY,10781.85,10850.55,10777.05,10786.95,,,217849903,11384.97,11-Jun-2018,
432621593,11-Jun-18,BANKNIFTY,26473.2,26653,26421.95,26453.55,,,144115066,3245.59,11-Jun-2018,
432631592,12-Jun-18,NIFTY,10816.15,10856.55,10789.4,10842.85,,,204419184,11989.07,12-Jun-2018,
432631593,12-Jun-18,BANKNIFTY,26566.6,26656.45,26449.85,26607.1,,,132109351,3130.92,12-Jun-2018,
432641592,13-Jun-18,NIFTY,10816.15,10856.55,10789.4,10842.85,,,204419184,11989.07,13-Jun-2018,
432641593,13-Jun-18,BANKNIFTY,26721.95,26765.45,26598.2,26642.8,,,116844183,3247.43,13-Jun-2018,
432651592,14-Jun-18,NIFTY,10832.9,10833.7,10773.55,10808.05,,,190031664,11659.79,14-Jun-2018,
432651593,14-Jun-18,BANKNIFTY,26612.3,26623.25,26503.1,26562.25,,,99120546,3053.24,14-Jun-2018,
432661592,15-Jun-18,NIFTY,10808.65,10834,10755.4,10817.7,,,314764425,19271.43,15-Jun-2018,
432661593,15-Jun-18,BANKNIFTY,26513.7,26586.4,26344.95,26417.4,,,147563095,4291.75,15-Jun-2018,
432691592,18-Jun-18,NIFTY,10808.65,10834,10755.4,10817.7,,,314764425,19271.43,18-Jun-2018,
432691593,18-Jun-18,BANKNIFTY,26513.7,26586.4,26344.95,26417.4,,,147563095,4291.75,18-Jun-2018,
432701592,19-Jun-18,NIFTY,10789.45,10789.45,10701.2,10710.45,,,231382790,12290.16,19-Jun-2018,
432701593,19-Jun-18,BANKNIFTY,26448.1,26448.1,26224.75,26265.75,,,112377787,3350.41,19-Jun-2018,
432711592,20-Jun-18,NIFTY,10789.45,10789.45,10701.2,10710.45,,,231382790,12290.16,20-Jun-2018,
432711593,20-Jun-18,BANKNIFTY,26448.1,26448.1,26224.75,26265.75,,,112377787,3350.41,20-Jun-2018,
432721592,21-Jun-18,NIFTY,10808.45,10809.6,10725.9,10741.1,,,230507383,12211.18,21-Jun-2018,
432721593,21-Jun-18,BANKNIFTY,26645.3,26682.95,26454.95,26496.95,,,122194668,3194.16,21-Jun-2018,
432731592,22-Jun-18,NIFTY,10808.45,10809.6,10725.9,10741.1,,,230507383,12211.18,22-Jun-2018,
432731593,22-Jun-18,BANKNIFTY,26645.3,26682.95,26454.95,26496.95,,,122194668,3194.16,22-Jun-2018,
432761592,25-Jun-18,NIFTY,10822.9,10831.05,10753.05,10762.45,,,236693278,12012.41,25-Jun-2018,
432761593,25-Jun-18,BANKNIFTY,26718.15,26804.9,26573,26609.7,,,89753825,2294.57,25-Jun-2018,
432771592,26-Jun-18,NIFTY,10742.7,10805.25,10732.55,10769.15,,,226846382,12113.53,26-Jun-2018,
432771593,26-Jun-18,BANKNIFTY,26495.65,26712.6,26479.65,26601.7,,,97355424,2542.42,26-Jun-2018,
432781592,27-Jun-18,NIFTY,10742.7,10805.25,10732.55,10769.15,,,226846382,12113.53,27-Jun-2018,
432781593,27-Jun-18,BANKNIFTY,26616.3,26634.3,26336.5,26423.4,,,124787831,3704.42,27-Jun-2018,
432791592,28-Jun-18,NIFTY,10660.8,10674.2,10557.7,10589.1,,,363157327,20187.98,28-Jun-2018,
432791593,28-Jun-18,BANKNIFTY,26398.1,26487.85,26161,26324.6,,,242245847,5891.37,28-Jun-2018,
432801592,29-Jun-18,NIFTY,10660.8,10674.2,10557.7,10589.1,,,363157327,20187.98,29-Jun-2018,
432801593,29-Jun-18,BANKNIFTY,26398.1,26487.85,26161,26324.6,,,242245847,5891.37,29-Jun-2018,
432831592,02-Jul-18,NIFTY,10660.8,10674.2,10557.7,10589.1,,,363157327,20187.98,02-Jul-2018,
432831593,02-Jul-18,BANKNIFTY,26398.1,26487.85,26161,26324.6,,,242245847,5891.37,02-Jul-2018,
432841592,03-Jul-18,NIFTY,10660.8,10674.2,10557.7,10589.1,,,363157327,20187.98,03-Jul-2018,
432841593,03-Jul-18,BANKNIFTY,26210.1,26316.1,26142,26204.1,,,104588044,2547.8,03-Jul-2018,
432851592,04-Jul-18,NIFTY,10660.8,10674.2,10557.7,10589.1,,,363157327,20187.98,04-Jul-2018,
432851593,04-Jul-18,BANKNIFTY,26210.1,26316.1,26142,26204.1,,,104588044,2547.8,04-Jul-2018,
432861592,05-Jul-18,NIFTY,10786.05,10786.05,10726.25,10749.75,,,227267176,13676.58,05-Jul-2018,
432861593,05-Jul-18,BANKNIFTY,26481.55,26598.45,26415.2,26503.3,,,91431872,2632.52,05-Jul-2018,
432871592,06-Jul-18,NIFTY,10744.15,10816.35,10735.05,10772.65,,,256547706,14006.48,06-Jul-2018,
432871593,06-Jul-18,BANKNIFTY,26427.55,26609.85,26410,26493.85,,,120291139,3037.92,06-Jul-2018,
432901592,09-Jul-18,NIFTY,10744.15,10816.35,10735.05,10772.65,,,256547706,14006.48,09-Jul-2018,
432901593,09-Jul-18,BANKNIFTY,26427.55,26609.85,26410,26493.85,,,120291139,3037.92,09-Jul-2018,
432911592,10-Jul-18,NIFTY,10744.15,10816.35,10735.05,10772.65,,,256547706,14006.48,10-Jul-2018,
432911593,10-Jul-18,BANKNIFTY,26427.55,26609.85,26410,26493.85,,,120291139,3037.92,10-Jul-2018,
432921592,11-Jul-18,NIFTY,10744.15,10816.35,10735.05,10772.65,,,256547706,14006.48,11-Jul-2018,
432921593,11-Jul-18,BANKNIFTY,26427.55,26609.85,26410,26493.85,,,120291139,3037.92,11-Jul-2018,
432931592,12-Jul-18,NIFTY,11006.95,11078.3,10999.65,11023.2,,,256034815,15787.28,12-Jul-2018,
432931593,12-Jul-18,BANKNIFTY,26937.5,27164.8,26936.05,27026.55,,,108520112,2970.49,12-Jul-2018,
432941592,13-Jul-18,NIFTY,11006.95,11078.3,10999.65,11023.2,,,256034815,15787.28,13-Jul-2018,
432941593,13-Jul-18,BANKNIFTY,26937.5,27164.8,26936.05,27026.55,,,108520112,2970.49,13-Jul-2018,
432971592,16-Jul-18,NIFTY,11006.95,11078.3,10999.65,11023.2,,,256034815,15787.28,16-Jul-2018,
432971593,16-Jul-18,BANKNIFTY,26937.5,27164.8,26936.05,27026.55,,,108520112,2970.49,16-Jul-2018,
432981592,17-Jul-18,NIFTY,10939.65,11018.5,10925.6,11008.05,,,217107580,12649.4,17-Jul-2018,
432981593,17-Jul-18,BANKNIFTY,26662.85,27041.35,26653.65,27008.1,,,217931631,3847.03,17-Jul-2018,
432991592,18-Jul-18,NIFTY,11060.2,11076.2,10956.3,10980.45,,,232502459,13320.2,18-Jul-2018,
432991593,18-Jul-18,BANKNIFTY,27107.35,27187.15,26834.45,26880.9,,,192207622,4231.03,18-Jul-2018,
433001592,19-Jul-18,NIFTY,10999.5,11006.5,10935.45,10957.1,,,222056399,12199.98,19-Jul-2018,
433001593,19-Jul-18,BANKNIFTY,26960.2,27025.45,26730.1,26789.65,,,130746919,3820.62,19-Jul-2018,
433011592,20-Jul-18,NIFTY,10963.5,11030.25,10946.2,11010.2,,,193144113,14105.94,20-Jul-2018,
433011593,20-Jul-18,BANKNIFTY,26764.4,26946.55,26718.6,26873.2,,,84205472,2800.09,20-Jul-2018,
433041592,23-Jul-18,NIFTY,11019.85,11093.4,11010.95,11084.75,,,236153085,14932.51,23-Jul-2018,
433041593,23-Jul-18,BANKNIFTY,26764.4,26946.55,26718.6,26873.2,,,84205472,2800.09,23-Jul-2018,
433051592,24-Jul-18,NIFTY,11019.85,11093.4,11010.95,11084.75,,,236153085,14932.51,24-Jul-2018,
433051593,24-Jul-18,BANKNIFTY,26764.4,26946.55,26718.6,26873.2,,,84205472,2800.09,24-Jul-2018,
433061592,25-Jul-18,NIFTY,11148.4,11157.15,11113.25,11132,,,212333169,12528.8,25-Jul-2018,
433061593,25-Jul-18,BANKNIFTY,26992.55,27074,26939.35,27031.3,,,100793998,3015.78,25-Jul-2018,
433071592,26-Jul-18,NIFTY,11148.4,11157.15,11113.25,11132,,,212333169,12528.8,26-Jul-2018,
433071593,26-Jul-18,BANKNIFTY,26992.55,27074,26939.35,27031.3,,,100793998,3015.78,26-Jul-2018,
433081592,27-Jul-18,NIFTY,11148.4,11157.15,11113.25,11132,,,212333169,12528.8,27-Jul-2018,
433081593,27-Jul-18,BANKNIFTY,26992.55,27074,26939.35,27031.3,,,100793998,3015.78,27-Jul-2018,
433111592,30-Jul-18,NIFTY,11148.4,11157.15,11113.25,11132,,,212333169,12528.8,30-Jul-2018,
433111593,30-Jul-18,BANKNIFTY,26992.55,27074,26939.35,27031.3,,,100793998,3015.78,30-Jul-2018,
433121592,31-Jul-18,NIFTY,11311.05,11366,11267.75,11356.5,,,264430889,15297.4,31-Jul-2018,
433121593,31-Jul-18,BANKNIFTY,27797.2,27839.2,27651.3,27764.15,,,185189252,5102.6,31-Jul-2018,
433131592,01-Aug-18,NIFTY,11359.8,11390.55,11313.55,11346.2,,,278012697,14436.12,01-Aug-2018,
433131593,01-Aug-18,BANKNIFTY,27684.8,27820.15,27477.9,27596.6,,,152825700,3734.84,01-Aug-2018,
433141592,02-Aug-18,NIFTY,11328.9,11328.9,11234.95,11244.7,,,216533127,12267.66,02-Aug-2018,
433141593,02-Aug-18,BANKNIFTY,27469.5,27487.9,27327.95,27355.95,,,119103729,3215.97,02-Aug-2018,
433151592,03-Aug-18,NIFTY,11328.9,11328.9,11234.95,11244.7,,,216533127,12267.66,03-Aug-2018,
433151593,03-Aug-18,BANKNIFTY,27469.5,27487.9,27327.95,27355.95,,,119103729,3215.97,03-Aug-2018,
433181592,06-Aug-18,NIFTY,11401.5,11427.65,11370.6,11387.1,,,210002582,11321.55,06-Aug-2018,
433181593,06-Aug-18,BANKNIFTY,27769.55,27994,27766.05,27898.5,,,184016610,5115.36,06-Aug-2018,
433191592,07-Aug-18,NIFTY,11423.15,11428.95,11359.7,11389.45,,,233409612,12457.71,07-Aug-2018,
433191593,07-Aug-18,BANKNIFTY,27972.95,27988.2,27827.3,27875.9,,,249213872,5160.75,07-Aug-2018,
433201592,08-Aug-18,NIFTY,11412.5,11459.95,11379.3,11450,,,217047641,12422.62,08-Aug-2018,
433201593,08-Aug-18,BANKNIFTY,27930.55,28128.65,27858.75,28062.45,,,149989901,3628.81,08-Aug-2018,
433211592,09-Aug-18,NIFTY,11412.5,11459.95,11379.3,11450,,,217047641,12422.62,09-Aug-2018,
433211593,09-Aug-18,BANKNIFTY,27930.55,28128.65,27858.75,28062.45,,,149989901,3628.81,09-Aug-2018,
433221592,10-Aug-18,NIFTY,11474.95,11478.75,11419.65,11429.5,,,336424182,15738.26,10-Aug-2018,
433221593,10-Aug-18,BANKNIFTY,28348.95,28377.9,28087.65,28124.25,,,285470698,7773.78,10-Aug-2018,
433251592,13-Aug-18,NIFTY,11474.95,11478.75,11419.65,11429.5,,,336424182,15738.26,13-Aug-2018,
433251593,13-Aug-18,BANKNIFTY,27760.8,27911.85,27739.5,27794.4,,,165765211,4690.84,13-Aug-2018,
433261592,14-Aug-18,NIFTY,11381.7,11452.45,11370.8,11435.1,,,239841680,13935.35,14-Aug-2018,
433261593,14-Aug-18,BANKNIFTY,27864.4,28053.05,27854.9,28021.7,,,116466884,3336.18,14-Aug-2018,
433281592,16-Aug-18,NIFTY,11397.15,11449.85,11366.25,11385.05,,,299610298,17081.62,16-Aug-2018,
433281593,16-Aug-18,BANKNIFTY,27836.15,28013.1,27779.5,27826.55,,,185103463,5983.13,16-Aug-2018,
433291592,17-Aug-18,NIFTY,11437.15,11486.45,11431.8,11470.75,,,241985503,13275.31,17-Aug-2018,
433291593,17-Aug-18,BANKNIFTY,27991.75,28178.15,27953.8,28128.55,,,156310659,4475.5,17-Aug-2018,
433321592,20-Aug-18,NIFTY,11437.15,11486.45,11431.8,11470.75,,,241985503,13275.31,20-Aug-2018,
433321593,20-Aug-18,BANKNIFTY,28171.65,28322.3,28171.65,28274.25,,,177840658,3902.35,20-Aug-2018,
433331592,21-Aug-18,NIFTY,11437.15,11486.45,11431.8,11470.75,,,241985503,13275.31,21-Aug-2018,
433331593,21-Aug-18,BANKNIFTY,28171.65,28322.3,28171.65,28274.25,,,177840658,3902.35,21-Aug-2018,
433351592,23-Aug-18,NIFTY,11620.7,11620.7,11546.7,11582.75,,,256163842,16117.77,23-Aug-2018,
433351593,23-Aug-18,BANKNIFTY,28321.95,28325.45,27965.35,28027.9,,,133387354,4353.4,23-Aug-2018,
433361592,24-Aug-18,NIFTY,11620.7,11620.7,11546.7,11582.75,,,256163842,16117.77,24-Aug-2018,
433361593,24-Aug-18,BANKNIFTY,28321.95,28325.45,27965.35,28027.9,,,133387354,4353.4,24-Aug-2018,
433391592,27-Aug-18,NIFTY,11605.85,11700.95,11595.6,11691.95,,,205689327,11707.5,27-Aug-2018,
433391593,27-Aug-18,BANKNIFTY,27971.25,28317.75,27958.2,28264.2,,,146706980,4960.34,27-Aug-2018,
433401592,28-Aug-18,NIFTY,11731.95,11760.2,11710.5,11738.5,,,249420312,13946.7,28-Aug-2018,
433401593,28-Aug-18,BANKNIFTY,28379.9,28388.65,28152.7,28269.65,,,144026112,4298.92,28-Aug-2018,
433411592,29-Aug-18,NIFTY,11744.95,11753.2,11678.85,11691.9,,,259351550,14324.65,29-Aug-2018,
433411593,29-Aug-18,BANKNIFTY,28233.4,28344.1,28167.8,28224.1,,,168875762,5230.8,29-Aug-2018,
433421592,30-Aug-18,NIFTY,11694.75,11698.8,11639.7,11676.8,,,323450305,18275.54,30-Aug-2018,
433421593,30-Aug-18,BANKNIFTY,28233.7,28233.7,27961.75,28103.25,,,186360757,6092.45,30-Aug-2018,
433431592,31-Aug-18,NIFTY,11694.75,11698.8,11639.7,11676.8,,,323450305,18275.54,31-Aug-2018,
433431593,31-Aug-18,BANKNIFTY,27998,28157.35,27940.95,28061.75,,,229622699,7069.12,31-Aug-2018,
433461592,03-Sep-18,NIFTY,11751.8,11751.8,11567.4,11582.35,,,241726864,16139.58,03-Sep-2018,
433461593,03-Sep-18,BANKNIFTY,28199.45,28203.2,27777.4,27819.5,,,127011210,3746.12,03-Sep-2018,
433471592,04-Sep-18,NIFTY,11751.8,11751.8,11567.4,11582.35,,,241726864,16139.58,04-Sep-2018,
433471593,04-Sep-18,BANKNIFTY,27845.55,27875.15,27385.85,27430.75,,,165858496,4714.18,04-Sep-2018,
433481592,05-Sep-18,NIFTY,11751.8,11751.8,11567.4,11582.35,,,241726864,16139.58,05-Sep-2018,
433481593,05-Sep-18,BANKNIFTY,27845.55,27875.15,27385.85,27430.75,,,165858496,4714.18,05-Sep-2018,
433491592,06-Sep-18,NIFTY,11514.15,11562.25,11436.05,11536.9,,,255558129,15161,06-Sep-2018,
433491593,06-Sep-18,BANKNIFTY,27464.25,27552.8,27246.25,27468.7,,,120287292,3808.19,06-Sep-2018,
433501592,07-Sep-18,NIFTY,11558.25,11603,11484.4,11589.1,,,305029077,16441.02,07-Sep-2018,
433501593,07-Sep-18,BANKNIFTY,27439.25,27512.5,27232.8,27481.45,,,144905496,4409.73,07-Sep-2018,
433531592,10-Sep-18,NIFTY,11570.25,11573,11427.3,11438.1,,,295597988,16513.89,10-Sep-2018,
433531593,10-Sep-18,BANKNIFTY,27395.2,27404.85,27142.55,27201.75,,,178147552,6363.64,10-Sep-2018,
433541592,11-Sep-18,NIFTY,11570.25,11573,11427.3,11438.1,,,295597988,16513.89,11-Sep-2018,
433541593,11-Sep-18,BANKNIFTY,27295.2,27318.45,26772.25,26807.5,,,160826279,5575.27,11-Sep-2018,
433551592,12-Sep-18,NIFTY,11570.25,11573,11427.3,11438.1,,,295597988,16513.89,12-Sep-2018,
433551593,12-Sep-18,BANKNIFTY,26895.15,26895.15,26555.15,26819.2,,,174201027,4921.26,12-Sep-2018,
433571592,14-Sep-18,NIFTY,11443.5,11523.25,11430.55,11515.2,,,285218296,16423.36,14-Sep-2018,
433571593,14-Sep-18,BANKNIFTY,27059.85,27205.75,26989.8,27163.85,,,136633270,4403.1,14-Sep-2018,
433601592,17-Sep-18,NIFTY,11464.95,11464.95,11366.9,11377.75,,,207620518,11294.84,17-Sep-2018,
433601593,17-Sep-18,BANKNIFTY,27002.6,27002.6,26743.4,26820.3,,,115283101,3192.51,17-Sep-2018,
433611592,18-Sep-18,NIFTY,11381.55,11411.45,11268.95,11278.9,,,248298794,13814.11,18-Sep-2018,
433611593,18-Sep-18,BANKNIFTY,27002.6,27002.6,26743.4,26820.3,,,115283101,3192.51,18-Sep-2018,
433621592,19-Sep-18,NIFTY,11326.65,11332.05,11210.9,11234.35,,,258424384,15116.69,19-Sep-2018,
433621593,19-Sep-18,BANKNIFTY,26532,26611.6,26235.7,26277.35,,,244393690,5745.5,19-Sep-2018,
433641592,21-Sep-18,NIFTY,11271.3,11346.8,10866.45,11143.1,,,741153209,35131.19,21-Sep-2018,
433641593,21-Sep-18,BANKNIFTY,26331.05,26490.4,25053.35,25596.9,,,547285580,14634.54,21-Sep-2018,
433671592,24-Sep-18,NIFTY,11164.4,11170.15,10943.6,10967.4,,,398815949,23023.34,24-Sep-2018,
433671593,24-Sep-18,BANKNIFTY,26331.05,26490.4,25053.35,25596.9,,,547285580,14634.54,24-Sep-2018,
433681592,25-Sep-18,NIFTY,10969.95,11080.6,10882.85,11067.45,,,417548830,22878.57,25-Sep-2018,
433681593,25-Sep-18,BANKNIFTY,24947.7,25406.95,24678.25,25330.35,,,329548199,8339.92,25-Sep-2018,
433691592,26-Sep-18,NIFTY,10969.95,11080.6,10882.85,11067.45,,,417548830,22878.57,26-Sep-2018,
433691593,26-Sep-18,BANKNIFTY,24947.7,25406.95,24678.25,25330.35,,,329548199,8339.92,26-Sep-2018,
433701592,27-Sep-18,NIFTY,11079.8,11089.45,10953.35,10977.55,,,418210067,22582.86,27-Sep-2018,
433701593,27-Sep-18,BANKNIFTY,25442.1,25452.5,25007.05,25042.15,,,262822577,6524.63,27-Sep-2018,
